Week_Ended,A_Note_ Issued,A1_Notes_in_Circulation,A2_Notes_Held_in_Banking_Department,B_Deposits,B1_Deposits_Central_Government,B2_Deposits_Market Stabilisation_Scheme,B3_Deposits_State_Governments,B4_Deposits_Scheduled_Commercial_Banks,B5_Deposits_Scheduled State_Cooperative_Banks,B6_Deposits_Other_Banks,B7_Deposits_Others,C_Other_Liabilities,D_Total_Liabilities_OR_Assets,D1_Foreign_Currency_Assets,D2_Gold,D3_Rupee_Securities,E_Loans_and_Advances,E1_Loans_Central_Government,E2_Loans_State_Governments,E3_Loans_NABARD,E4_Loans_Scheduled_Commercial_Banks,E5_Loans_Scheduled State_Cooperative_Banks,E6_Loans_Others,F_Investments,G_Other_Assets,A_Note_ Issued_ratio,A1_Notes_in_Circulation_ratio,A2_Notes_Held_in_Banking_Department_ratio,B_Deposits_ratio,B1_Deposits_Central_Government_ratio,B2_Deposits_Market Stabilisation_Scheme_ratio,B3_Deposits_State_Governments_ratio,B4_Deposits_Scheduled_Commercial_Banks_ratio,B5_Deposits_Scheduled State_Cooperative_Banks_ratio,B6_Deposits_Other_Banks_ratio,B7_Deposits_Others_ratio,C_Other_Liabilities_ratio,D_Total_Liabilities_OR_Assets_ratio,D1_Foreign_Currency_Assets_ratio,D2_Gold_ratio,D3_Rupee_Securities_ratio,E_Loans_and_Advances_ratio,E1_Loans_Central_Government_ratio,E2_Loans_State_Governments_ratio,E3_Loans_NABARD_ratio,E4_Loans_Scheduled_Commercial_Banks_ratio,E5_Loans_Scheduled State_Cooperative_Banks_ratio,E6_Loans_Others_ratio,F_Investments_ratio,G_Other_Assets_ratio,A,B,C,D,E,F,G,A_to_B,A_to_C,A_to_D,A_to_E,A_to_F,A_to_G,B_to_A,B_to_C,B_to_D,B_to_E,B_to_F,B_to_G,C_to_A,C_to_B,C_to_D,C_to_E,C_to_F,C_to_G,D_to_A,D_to_B,D_to_C,D_to_E,D_to_F,D_to_G,E_to_A,E_to_B,E_to_C,E_to_D,E_to_F,E_to_G,F_to_A,F_to_B,F_to_C,F_to_D,F_to_E,F_to_G,G_to_A,G_to_B,G_to_C,G_to_D,G_to_E,G_to_F
01-04-2011,933741.0,933728.0,13.0,440241.0,100.0,,42.0,406551.0,4082.0,16772.0,12694.0,368811.0,1742793.0,1229076.0,102572.0,395669.0,5815.0,610.0,,,5115.0,,90.0,1320.0,7523.0,0.5,0.4999930387548581,6.961245141854111e-06,0.5,0.00011357415597365988,,4.770114550893715e-05,0.461736866852474,0.004636097046844797,0.019048657439902236,0.014417103359296385,1.0,0.5022299004930679,0.3541893484644579,0.029558717158822054,0.1140220338836521,0.5,0.052450558899398106,,,0.43981083404987104,,0.007738607050730868,1.0,1.0,1867482.0,880482.0,368811.0,3470110.0,11630.0,1320.0,7523.0,2.120976919460023,5.063520339686181,0.538162190823922,160.57454858125539,1414.759090909091,248.23634188488634,0.4714808496146148,2.387352871796123,0.25373316696012516,75.70782459157351,667.0318181818182,117.0386813771102,0.19749106015479667,0.41887398038801477,0.10628222160104435,31.712037833190024,279.4022727272727,49.02445832779476,1.8581758753230286,3.941148143857569,9.408911339412327,298.3757523645744,2628.871212121212,461.26678186893525,0.0062276369999817935,0.013208674339736643,0.03153376661759004,0.0033514787715663193,8.81060606060606,1.5459258274624486,0.0007068341220959559,0.0014991788588523103,0.0035790689540170983,0.0003803913996962632,0.11349957007738606,0.17546191678851522,0.004028419015551421,0.008544183753898434,0.020397981622023203,0.0021679428029659003,0.6468615649183147,5.699242424242424
01-04-2016,1641571.07,1641557.79,13.28,754972.02,100.46,,42.48,474608.42,3892.77,24059.76,252268.12,965961.29,3362504.38,2247482.36,133429.3,615958.42,344275.13,,88.12,,326404.0,,17783.01,2320.0,19039.17,0.5,0.4999959550944084,4.044905591568448e-06,0.5000000033113811,6.653226742450843e-05,,2.8133493133517006e-05,0.3143218626454651,0.002578088937508498,0.01593420651492625,0.16707117283016112,1.0,0.528747662391939,0.3534124895674094,0.02098151332953587,0.0968583347111156,0.5,,0.00012797903816055492,,0.47404527884427783,,0.025826742117561613,1.0,1.0,3283142.14,1509944.03,965961.29,6359374.46,688550.26,2320.0,19039.17,2.1743469127130495,3.3988340671498336,0.5162680953371631,4.768195338420176,1415.147474137931,172.44145306754447,0.45990821158903583,1.563151697310769,0.23743593642699254,2.1929321906000006,650.8379439655173,79.30724028410903,0.29421854090057764,0.639733176070109,0.15189564572362044,1.40289147519892,416.36262500000004,50.73547271230837,1.9369781108532815,4.211662375326587,6.58346719049166,9.235889998792535,2741.109681034483,334.01531999556704,0.20972295156249313,0.45601045225497533,0.7128135124338161,0.10827326875165644,296.7889051724138,36.164930509050556,0.000706640133466777,0.0015364807926026237,0.002401752558842187,0.0003648157557936917,0.003369398190336897,0.12185405141085458,0.005799069668058903,0.012609189229351765,0.019710075545573878,0.0029938746522562847,0.0276510969584123,8.206538793103448
01-04-2022,3105720.56,3105703.49,17.07,1733547.42,100.0,,42.48,748612.42,7633.89,46473.25,930685.38,1301574.92,6140843.07,4113435.96,323596.28,1488754.0,208559.47,,2384.18,23010.1,94933.75,,88231.44,2063.6,4433.76,0.49999999999999994,0.4999972518454783,2.7481545216675897e-06,0.5,2.884259145331023e-05,,1.2252332849366185e-05,0.2159192218693389,0.0022018117046951045,0.013404089632575496,0.26843378186908784,1.0,0.5089112222011235,0.3408935382303544,0.026817454293704496,0.12337778527481756,0.5,,0.00571582772050581,0.05516436151280975,0.22759395677405586,,0.21152585399262858,1.0,1.0,6211441.120000001,3467094.84,1301574.92,12066629.31,417118.94,2063.6,4433.76,1.7915405856045177,4.772250159829448,0.5147619074410765,14.891294842665262,3010.0024811009894,1400.942116848905,0.5581788143876021,2.663768936174646,0.28732919118736067,8.31200529997511,1680.1196162046908,781.9762098083793,0.20954475698225725,0.37540793663434946,0.10786565879846356,3.1203927589574327,630.7302384182981,293.56007542131283,1.9426456883165302,3.4803285940686877,9.27079119656055,28.928509719553855,5847.368341732895,2721.5341628775577,0.06715332753568787,0.12030791173857823,0.32047247806526574,0.03456797497328606,202.13168249660788,94.07792483129442,0.0003322256397723045,0.0005951957172305099,0.0015854638625028207,0.00017101710403002343,0.004947269956142485,0.465428891054094,0.0007138053656701168,0.0012788112828202877,0.0034064577704063324,0.0003674398115740244,0.010629486160470202,2.1485559216902503
01-05-2009,706819.0,706801.0,17.0,333938.0,615.0,70216.0,278.0,236922.0,3409.0,10271.0,12227.0,397424.0,1438181.0,1214003.0,46357.0,102690.0,54177.0,39653.0,1338.0,,1830.0,10.0,11346.0,2750.0,18205.0,0.50000035369759,0.49998762058435087,1.2025718059162288e-05,0.5,0.0009208296150782481,0.10513328821517767,0.00041624493169390727,0.3547395025423881,0.0051042409069947114,0.015378603213770221,0.018307290574897137,1.0,0.5134103542335494,0.4333819667139197,0.01654879586867345,0.036658883183857384,0.5,0.3659578788046588,0.012348413533418241,,0.016889085774406114,9.229008619894051e-05,0.1047123318013179,1.0,1.0,1413637.0,667876.0,397424.0,2801231.0,108354.0,2750.0,18205.0,2.116615958651007,3.556999577277668,0.5046484920379647,13.046468058401167,514.0498181818182,77.65102993683054,0.47245226320476896,1.6805125005032409,0.2384223221862103,6.163833361020359,242.864,36.68640483383686,0.2811358219967361,0.5950565673867604,0.14187476862850654,3.667829521752773,144.51781818181817,21.830486130184017,1.9815773073285434,4.194238151992286,7.048469644510648,25.85258504531443,1018.6294545454546,153.87151881351278,0.07664909732838063,0.1622367026214447,0.27264080679576475,0.03868085138283847,39.40145454545455,5.951881351277121,0.0019453367448644878,0.004117530799130378,0.006919561979145698,0.0009817112548019067,0.02537977370470864,0.1510574018126888,0.01287812925100291,0.0272580538902431,0.045807500301944526,0.0064989285067886225,0.1680141019251712,6.62
01-05-2015,1474286.41,1474274.77,11.64,550455.37,137.1,,758.23,398657.64,3463.25,20552.35,126886.8,858087.41,2882829.19,2102489.3,122932.67,521010.83,120348.89,,1067.31,,114443.3,35.01,4803.28,1320.0,14727.5,0.5,0.4999960523274443,3.947672555701032e-06,0.5,0.00012453325689237984,,0.000688729769318083,0.36211622388205605,0.003145804536342338,0.018668498047353047,0.11525621050803811,1.0,0.5121149442184694,0.3734928848106428,0.021838150403797423,0.09255402056709036,0.4999999792270631,,0.004434232653320165,,0.4754646895594679,0.00014545210406792682,0.01995564645608088,1.0,1.0,2948572.82,1100910.74,858087.41,5629261.99,240697.79,1320.0,14727.5,2.6783032564474754,3.4362149888669262,0.5237938517052392,12.25010341806628,2233.7672878787876,200.20864505177389,0.3733707143105253,1.2829820449177782,0.19556928456264655,4.573829863581215,834.0232878787879,74.75204481412324,0.2910178796262526,0.7794341346874316,0.15243337608452648,3.5649991219279578,650.0662196969697,58.26429536581226,1.909148029791579,5.1132773852310685,6.560243075935586,23.38726080534433,4264.592416666666,382.2279402478357,0.08163196390042014,0.21863515474469802,0.2805049779252675,0.04275832079366411,182.34681060606061,16.343424885418436,0.00044767420734753976,0.001199007287366458,0.0015383048214167366,0.00023448899737565777,0.0054840553376082095,0.08962824647767781,0.004994789309629464,0.01337756047324963,0.01716316989198105,0.0026162399309469695,0.06118668559441281,11.157196969696969
01-05-2020,2508830.96,2508819.0,12.2,1299089.32,100.0,,42.47,451947.94,5770.0,28621.42,812607.5,1421365.31,2720455.55,3355967.67,242360.0,1143675.0,480746.4,165833.0,3823.29,,291382.11,,19708.0,1964.0,12173.0,0.49999997608447994,0.4999975925043148,2.431411205253404e-06,0.49999999807557494,3.8488500396229486e-05,,1.634606611827866e-05,0.173947984677651,0.0022207864728624412,0.011015955350106504,0.3127604408572905,1.0,0.36455219845773557,0.4497134283453315,0.032477233755286605,0.15325713944164635,0.5,0.17247451046955317,0.003976410431778584,,0.3030517857232004,,0.020497293375467813,1.0,1.0,5017662.16,2598178.6500000004,1421365.31,7462458.22,961492.8,1964.0,12173.0,1.9312229203330569,3.5301706920087983,0.6723873034963538,5.218616468058835,2554.817800407332,412.19602070155264,0.5178066133491938,1.8279457305736555,0.34816659248244347,2.7022341196938764,1322.901552953157,213.43782551548512,0.2832724214338097,0.5470621929712185,0.19046877960276207,1.4782901234413819,723.7094246435845,116.76376488950957,1.487238076626506,2.8721882615731595,5.250204270146426,7.761325118607232,3799.6223116089614,613.0336170212765,0.19162166948282544,0.370064160137718,0.6764572015620671,0.12884397763502656,489.5584521384929,78.98568964100879,0.00039141734484571196,0.000755914147781947,0.0013817700391182334,0.0002631840530425107,0.0020426570016956963,0.16134067197896984,0.002426030213241778,0.004685205153233015,0.008564300756713978,0.0016312319132823232,0.012660521222831829,6.198065173116089
01-06-2007,511736.0,511723.0,14.0,319867.0,101.0,81317.0,41.0,214425.0,2581.0,9181.0,12221.0,125462.0,957065.0,814862.0,28147.0,76477.0,27056.0,26707.0,58.0,,184.0,21.0,86.0,3973.0,6550.0,0.4999995114673274,0.4999868096178404,1.367891483214506e-05,0.5,0.00015787811809283233,0.12711064286093907,6.40891370475854e-05,0.3351783710104512,0.0040344893346297055,0.014351277249606867,0.019103252289232712,1.0,0.5100127840916661,0.4342338684107173,0.014999325890956334,0.04075402160666031,0.5,0.4935504139562389,0.0010718509757539918,,0.003400354819633353,0.00038808397397989354,0.00158929627439385,1.0,1.0,1023473.0,639734.0,125462.0,1876551.0,54112.0,3973.0,6550.0,1.5998414966220336,8.157633387001642,0.5454011108677569,18.913974719101123,257.6070979108986,156.25541984732826,0.6250619215162491,5.099025999904353,0.3409094663560969,11.822405381431105,161.02038761641077,97.66931297709924,0.1225845723336131,0.1961158856649795,0.06685776192600147,2.318561502069781,31.5786559275107,19.154503816793895,1.8335129505126173,2.9333301028239864,14.957126460601616,34.67901759314015,472.3259501636043,286.4963358778626,0.05287095995693096,0.08458515570534003,0.43130190814748687,0.028835880293154835,13.61993455826831,8.261374045801526,0.0038818806162937373,0.006210393694879434,0.0316669589198323,0.0021171820003826167,0.07342179183914843,0.6065648854961833,0.006399778010753581,0.01023863043077279,0.052207042769922364,0.0034904460363720463,0.12104523950325251,1.6486282406242134
01-06-2012,1106148.26,1106133.31,14.95,328030.39,100.65,,42.46,299199.85,3384.68,14560.26,10742.48,689832.28,2124010.93,1419063.61,144350.0,538917.3,10961.66,,,,6627.28,,4334.38,1320.0,9397.97,0.4999999999999999,0.49999324231635994,6.757683639985112e-06,0.5000000076212452,0.00015341566605178968,,6.471961431255828e-05,0.45605508465320976,0.005159095246618693,0.02219346235258054,0.016374214845981415,1.0,0.5025648682502218,0.3357664059658743,0.03415483306007259,0.12751389272383137,0.5,,,,0.3022936307092174,,0.1977063692907826,1.0,1.0,2212296.5200000005,656060.77,689832.28,4226341.84,21923.32,1320.0,9397.97,3.3720908506692155,3.2070063755207285,0.523454231520468,100.91065221873332,1675.9822121212126,235.40153033048634,0.2965519152016746,0.951043882724653,0.15523135487781559,29.925247179715484,497.01573484848484,69.80877466091081,0.3118172784541558,1.051476191755834,0.1632220738680239,31.465684941879243,522.6002121212122,73.40226453159566,1.9103866962643863,6.4419974997133265,6.126622314629869,192.77836751003042,3201.774121212121,449.70795182363855,0.009909756581816616,0.03341659950190285,0.03178065253774439,0.005187304016089716,16.608575757575757,2.3327718645622406,0.0005966650437980166,0.0020120087351054384,0.001913508599510594,0.0003123268419764171,0.06020985872577694,0.14045586440475977,0.004248060743683671,0.01432484676686277,0.01362355788859286,0.0022236653720372037,0.42867458030991656,7.119674242424242
01-06-2018,1906216.8,1906205.95,10.85,639918.66,100.04,,42.5,479431.0,3967.03,29580.09,126798.0,977643.0,3523779.0,2627312.0,142929.0,622250.0,103717.83,51737.0,357.0,,45550.0,,6073.83,3370.0,24200.0,0.5,0.4999971540487944,2.8459512055501766e-06,0.5,7.816618443350285e-05,,3.320734544606028e-05,0.374603078460003,0.003099636131879636,0.023112382751895373,0.0990735291263424,1.0,0.5094912431122556,0.3798741229015062,0.02066561889573426,0.08996901509050398,0.5,0.24941227559427342,0.0017210155669473608,,0.21958615987241537,,0.029280548966363836,1.0,1.0,3812433.6,1279837.32,977643.0,6916270.0,207435.66,3370.0,24200.0,2.9788423422439343,3.899617344981757,0.551226831803848,18.378872755050892,1131.2859347181009,157.5385785123967,0.3357008814527288,1.3091049800387258,0.18504733331694687,6.169803783978126,379.7736854599407,52.88583966942149,0.2564354169997872,0.7638806782099462,0.14135408247509135,4.712993898927503,290.10178041543026,40.39847107438017,1.8141352022498174,5.40402275501702,7.0744331008353765,33.34176004260791,2052.305637982196,285.79628099173556,0.05441030107383378,0.1620797086929767,0.21217935381320174,0.029992417878422908,61.55360830860534,8.571721487603305,0.000883949821447382,0.002633147156546427,0.0034470660558097383,0.00048725685955001757,0.01624600129023139,0.13925619834710745,0.0063476515368031585,0.01890865317163903,0.024753412032817706,0.0034989958460268323,0.1166626798883085,7.181008902077151
01-07-2005,378481.0,378468.0,13.0,196940.0,400.0,71681.0,41.0,101394.0,1939.0,5564.0,15921.0,102565.0,677985.0,572099.0,19375.0,68477.0,12501.0,,345.0,3633.0,100.0,2.0,87.0,3973.0,9895.0,0.5,0.49998282608638217,1.7173913617856644e-05,0.5,0.0010155377272265665,0.1819868995633188,0.00010409261704072306,0.2574235807860262,0.004922819132730781,0.01412612978572154,0.04042094038793541,1.0,0.5067394852967556,0.42759818107891556,0.014481260688104663,0.051181072936224155,0.75,,0.020698344132469404,0.2179625629949604,0.005999520038396928,0.00011999040076793856,0.005219582433405328,1.0,1.0,756962.0,393880.0,102565.0,1337936.0,16668.0,3973.0,9895.0,1.9218086726921906,7.38031492224443,0.5657684672510493,45.41408687305016,190.5265542411276,76.49944416371905,0.5203431612154903,3.8402963974065227,0.29439375276545365,23.630909527237822,99.13918952932293,39.80596260737747,0.13549557309349744,0.26039656748248197,0.07665912270841056,6.1534077273818095,25.81550465643091,10.36533602829712,1.7675074838631266,3.396811211536509,13.04476185833374,80.26973842092633,336.757110495847,135.2133400707428,0.02201959939864881,0.042317457093531026,0.1625115780236923,0.012457995001255665,4.195318399194563,1.684487114704396,0.00524861221567265,0.010086828475677871,0.038736411056403255,0.002969499288456249,0.23836093112550996,0.40151591712986356,0.0130719904037455,0.02512186452726719,0.0964754058401989,0.007395719974647517,0.5936525077993761,2.4905612886987165
01-07-2011,969276.0,969261.0,15.0,400640.0,101.0,,42.0,381206.0,3680.0,3180.0,12431.0,421749.0,1804666.0,1268744.0,110317.0,403285.0,3389.0,770.0,77.0,,1747.0,,795.0,1320.0,17611.0,0.5,0.4999922622658562,7.737734143835192e-06,0.5,0.00012604832268370606,,5.2416134185303515e-05,0.4757463059105431,0.004592651757188498,0.003968650159744409,0.015513927715654952,1.0,0.5031112246069988,0.35370497784785776,0.03075456675360997,0.11242923079153345,0.5,0.11360283269401003,0.011360283269401004,,0.2577456476836825,,0.11729123635290646,1.0,1.0,1938552.0,801280.0,421749.0,3587012.0,6778.0,1320.0,17611.0,2.419319089456869,4.596459031319577,0.5404364412497087,286.0064915904397,1468.6,110.07620237351655,0.4133394409848175,1.8998978065152496,0.22338369651397877,118.21776335202125,607.030303030303,45.498835954800974,0.21755877582855657,0.5263440994408946,0.11757669057142825,62.22322218943641,319.5068181818182,23.948043836238714,1.8503563484497707,4.476602436102237,8.505087148991462,529.213927412216,2717.4333333333334,203.68019987507807,0.0034964241351276622,0.008458965654952078,0.016071170293231282,0.0018895950166879843,5.134848484848485,0.38487309068196013,0.0006809206046574969,0.001647364217252396,0.0031298236628895387,0.0003679943083546974,0.1947477131897315,0.07495315427857589,0.009084615733805439,0.021978584265175717,0.041757064035717925,0.004909657397298922,2.5982590734730007,13.341666666666667
01-07-2016,1707719.98,1707706.35,13.62,509140.14,100.6,,42.48,406997.51,3633.28,23117.29,75248.97,1019910.31,3236770.43,2298584.88,139130.4,703341.0,54163.94,,31.41,,49426.0,,4706.53,2320.0,39231.0,0.5000000014639402,0.4999960107628301,3.987773229624487e-06,0.5000000049102395,9.879401866442919e-05,,4.1717394760088984e-05,0.39969104969499214,0.003568054991382677,0.022702286080825272,0.0738980929091359,1.0,0.5075036649906093,0.3604025296573164,0.021814703711195687,0.11027910164087852,0.5,,0.00028995305732928587,,0.4562629675758447,,0.04344707936682597,1.0,1.0,3415439.95,1018280.27,1019910.31,6377826.710000001,108327.88,2320.0,39231.0,3.3541256279079237,3.3487650007185437,0.5355178347264942,31.52872510751618,1472.1723922413794,87.05972190359665,0.29814029375629925,0.9984017810350402,0.15965944455709427,9.399983365316482,438.91390948275864,25.956011062680023,0.2986175499879598,1.0016007773576916,0.15991502378088288,9.415030645850358,439.6165129310345,25.997560857485155,1.8673514403320135,6.263331322328381,6.253321147425209,58.87521024135246,2749.063237068966,162.57109709158576,0.03171710865535785,0.106383166984076,0.10621314338904957,0.016985077350902184,46.69305172413793,2.7612826591216133,0.000679268274062321,0.002278351126257214,0.0022747098222783923,0.0003637602753242569,0.021416462687167882,0.059136907037801736,0.011486367956784016,0.03852672113542964,0.038465146999053276,0.00615115489708876,0.36215053779322554,16.90991379310345
01-07-2022,3173680.52,3173669.56,10.96,1677967.32,100.52,,42.46,793717.37,8758.94,48214.54,827133.48,1283483.27,6135131.1,4168890.68,319054.81,1434836.22,203021.6,,12424.11,14857.47,94828.17,,80911.85,2063.6,7264.19,0.5,0.49999827329815794,1.72670184206191e-06,0.500000001489898,2.9952907634556635e-05,,1.265221307364977e-05,0.23651157054867902,0.002609985284486903,0.014366948500424158,0.2464688890558038,1.0,0.5088053958154305,0.3457389969300997,0.026460202111877766,0.11899540514259199,0.49999999999999994,,0.030598000409808607,0.03659086028284674,0.2335420713855077,,0.19926906792183688,1.0,1.0,6347361.04,3355934.63,1283483.27,12057912.81,406043.20000000007,2063.6,7264.19,1.8913839927805747,4.945417823794462,0.5264062810883768,15.632230856224163,3075.867920139562,873.7878607250086,0.5287133674690104,2.614708511159635,0.27831803753107415,8.264969417047249,1626.252485946889,461.98332229746194,0.20220738381064265,0.38245180896148745,0.10644323692037046,3.1609525045610907,621.9632050785036,176.6863573227022,1.8996733814278195,3.5930118251439245,9.394678599901034,29.696132849903652,5843.144412676876,1659.9115400340577,0.06397039611283874,0.12099258321965589,0.3163603371316247,0.0336744183175098,196.76448924210123,55.89655556916877,0.00032511148916778803,0.0006149106664810095,0.0016078121532507393,0.00017114072995191943,0.005082217852681684,0.28407847261704333,0.0011444425414313599,0.0021645803035203934,0.005659746542703279,0.0006024417421542128,0.017890190009338905,3.5201540996317116
01-08-2008,605162.0,605148.0,14.0,506495.0,100.0,171307.0,41.0,304250.0,4086.0,14800.0,11911.0,304936.0,1416594.0,1250829.0,41366.0,94846.0,2371.0,,,,2289.0,1.0,81.0,2750.0,24433.0,0.5,0.49998843284938577,1.1567150614215698e-05,0.5,9.871765762741982e-05,0.16911025775180408,4.047423962724213e-05,0.3003484733314248,0.004033603490656373,0.014610213328858132,0.011758260200001975,1.0,0.5052704792171592,0.44614545045984944,0.014754417033601022,0.03382965328939038,0.5,,,,0.48270771826233655,0.00021088148460565162,0.017081400253057783,1.0,1.0,1210324.0,1012990.0,304936.0,2803635.0,4742.0,2750.0,24433.0,1.1948035025024926,3.9691082718996773,0.43169813474293195,255.2349219738507,440.11781818181817,49.536446609094256,0.8369577071924542,3.321975758847758,0.3613130810537035,213.62083509067904,368.36,41.459910776408954,0.25194575997831986,0.3010256764627489,0.10876451463903111,64.30535638970899,110.88581818181818,12.480497687553719,2.316433450877616,2.7676828004225116,9.194175171183462,591.2347110923661,1019.5036363636364,114.74788196291901,0.0039179591580436315,0.004681191324692247,0.015550804103156072,0.0016913756605264237,1.7243636363636363,0.19408177464904022,0.002272118870649512,0.002714735584754045,0.009018285804234331,0.0009808694783736114,0.579924082665542,0.11255269512544509,0.02018715649693801,0.024119685288107484,0.08012500983812997,0.008714757805491798,5.152467313369886,8.884727272727273
01-08-2014,1327480.88,1327468.53,12.35,387438.56,100.61,,42.46,332579.07,3497.53,17932.33,33286.56,902058.68,2616978.12,1798199.76,127563.59,539406.62,125158.3,,,,115584.85,35.01,9538.44,1320.0,25329.85,0.4999999999999999,0.4999953483322486,4.6516677513276115e-06,0.49999999999999994,0.0001298399415897065,,5.479578491103208e-05,0.4292023359781225,0.00451365759773627,0.023142159623967217,0.042957211073673195,1.0,0.5149354315647264,0.35382671424673107,0.02510032917989999,0.10613752500864256,0.49999999999999994,,,,0.461754633931589,0.00013986287765174182,0.03810550319075922,1.0,1.0,2654961.7600000002,774877.1200000001,902058.68,5082148.09,250316.60000000003,1320.0,25329.85,3.42630036617935,2.943225112583585,0.5224093656822189,10.606415075947819,2011.3346666666669,104.81553424122134,0.29185999274053576,0.8590096599924076,0.1524703936756003,3.0955882270692396,587.0281212121213,30.591461062738237,0.3397633418268141,1.1641312625155327,0.17749555188581687,3.6036710310063333,683.3777878787879,35.612476189160226,1.9142076419209892,6.558650344457195,5.633944002401263,20.302880791765304,3850.1121893939394,200.638696636577,0.09428256322607073,0.32304038090581383,0.277494807765721,0.04925409404982531,189.6337878787879,9.882277234172332,0.0004971823021661901,0.0017034959039699093,0.001463319437267651,0.0002597326911030647,0.005273321865189922,0.052112428616829555,0.009540570557972932,0.03268886039634258,0.02808004685460152,0.004984083413437092,0.101191251399228,19.1892803030303
01-08-2025,3753886.38,3753869.65,16.73,1797386.94,100.25,,42.45,1001761.1,8010.9,52815.72,734656.52,2257657.49,7808930.81,5124221.56,735336.38,1784203.82,143117.39,,32232.05,,1100.0,,109785.34,2063.6,19988.06,0.5,0.4999977716427315,2.2283572685010248e-06,0.5,2.7887706806192773e-05,,1.1808809515440232e-05,0.2786715196673233,0.002228485091807777,0.014692362235590742,0.2043679364889566,1.0,0.5053443453059002,0.33160703461791574,0.04758629453533482,0.11546232554084909,0.5,,0.1126070353854273,,0.0038429990932618316,,0.3835499655213108,1.0,1.0,7507772.76,3594773.88,2257657.49,15452692.57,286234.78,2063.6,19988.06,2.0885243441236976,3.3254702244493246,0.48585531136338395,26.22942173554171,3638.1918782709827,375.6128788886965,0.4788069637845565,1.5922583013245288,0.2326309064725022,12.558829783019378,1741.9916069005621,179.84606209907312,0.3007093531157968,0.628038804488031,0.14610123638795722,7.887432442696167,1094.038326226013,112.95030583258206,2.058225929842874,4.298654960183477,6.844569044882002,53.986075940876226,7488.220861601086,773.0961669116463,0.03812512567308977,0.07962525309102336,0.12678397022924856,0.018523294804667172,138.70652258189574,14.320288212062602,0.00027486180868372474,0.0005740555787058294,0.0009140447606160135,0.00013354306963993395,0.007209466298959196,0.10324163525624797,0.0026623155280474952,0.005560310792065731,0.008853451016611027,0.0012935001398270878,0.06983099677823917,9.68601473153712
01-09-2006,440163.0,440140.0,23.0,182610.0,100.0,38478.0,41.0,123909.0,1731.0,6237.0,12114.0,195828.0,818602.0,740536.0,30436.0,30437.0,5826.0,,487.0,1369.0,,2.0,84.0,3973.0,11278.0,0.5,0.49997387331511284,2.6126684887189517e-05,0.5,0.00027380756804118065,0.1053556760308855,0.00011226110289688408,0.33927221948414654,0.004739609002792837,0.017077378018728436,0.03316904879250863,1.0,0.5053064454500618,0.4571178837674559,0.018787526751361566,0.018788144031120776,0.75,,0.06269309989701338,0.17623583934088569,,0.00025746652935118434,0.010813594232749742,1.0,1.0,880326.0,365220.0,195828.0,1620011.0,7768.0,3973.0,11278.0,2.410399211434204,4.495404130155034,0.5434074213076331,113.32723995880535,221.57714573370248,78.05692498669977,0.4148690371521459,1.865003983087199,0.22544291365922825,47.015962924819775,91.92549710546187,32.383401312289415,0.22244941078645866,0.5361918843436833,0.12088066068687188,25.209577754891864,49.2897055122074,17.363716971094167,1.8402398656861207,4.435712721099611,8.272621892681332,208.54930484037075,407.7550969041027,143.643465153396,0.008824003834942964,0.021269371885438912,0.03966746328410646,0.004795029169555021,1.955197583689907,0.688774605426494,0.004513100828556694,0.010878374678276107,0.020288212104499867,0.002452452483347335,0.5114572605561277,0.35227877283206244,0.012811163137292322,0.030880017523684355,0.05759135567947382,0.006961681124387427,1.4518537590113285,2.8386609614900578
01-09-2017,1539648.21,1539633.06,15.15,909746.9,100.0,94673.0,2104.83,430219.83,3624.81,27233.0,351791.44,848889.0,3298284.0,2413936.0,132460.0,714968.0,30170.01,19985.0,3507.21,,2640.0,,4037.8,3370.0,3380.0,0.5,0.4999950800449409,4.919955059084569e-06,0.49999999725198296,5.49603408653531e-05,0.052032603507455734,0.0011568217426362116,0.23645028503834262,0.0019922079317214055,0.014967349627861608,0.1933457745591341,1.0,0.5028141753947772,0.36799779500363433,0.02019315670596959,0.1089948728956188,0.5,0.33120638673967956,0.05812411066486223,,0.043752057092457046,,0.06691744550300116,1.0,1.0,3079296.42,1819493.81,848889.0,6559648.0,60340.02,3370.0,3380.0,1.6923918086866148,3.6274429519053726,0.4694301310070296,51.032406353196436,913.7378100890207,911.0344437869823,0.5908797211539641,2.1433824799237593,0.2773767449107025,30.1540140357925,539.9091424332345,538.3117781065089,0.27567628581856374,0.46655228796848724,0.1294107549673397,14.068424239832868,251.89584569732938,251.15059171597633,2.1302424662319455,3.605204900367317,7.727333019982589,108.71139916758398,1946.4830860534125,1940.7242603550296,0.01959539185902733,0.03316308067022223,0.07108116608885261,0.009198667367517281,17.905050445103857,17.852076923076922,0.0010944058448260723,0.0018521634871623992,0.0039698947683383815,0.0005137470791115621,0.05585016378847737,0.9970414201183432,0.001097653339914577,0.0018576595212489346,0.003981674871508524,0.0005152715511564035,0.056015891277463946,1.002967359050445
