Week_Ended,A_Note_Issued,A1_Notes_in_Circulation,A2_Notes_Held_in_Banking_Department,B_Deposits,B1_Deposits_Central_Government,B2_Deposits_Market Stabilisation_Scheme,B3_Deposits_State_Governments,B4_Deposits_Scheduled_Commercial_Banks,B5_Deposits_Scheduled State_Cooperative_Banks,B6_Deposits_Other_Banks,B7_Deposits_Others,C_Other_Liabilities,D_Total_Liabilities_OR_Assets,D1_Foreign_Currency_Assets,D2_Gold,D3_Rupee_Securities,E_Loans_and_Advances,E1_Loans_Central_Government,E2_Loans_State_Governments,E3_Loans_NABARD,E4_Loans_Scheduled_Commercial_Banks,E5_Loans_Scheduled State_Cooperative_Banks,E6_Loans_Others,F_Investments,G_Other_Assets
10-08-2018,1910484.05,1910472.82,11.23,605057.97,100.81,,42.47,472687,3877.43,29334.34,99015.92,976069,3491611.05,2618358,141960.02,642160,78700.58,24135,1825.72,,46473,35,6231.86,3370,7062
03-08-2018,1896311.47,1896300.38,11.08,656913.22,100.3,,43,478435.43,3772.6,29331.27,145230.63,1033023,3586247,2625771,140958,642110,157304.57,85289,1786.57,,63968,,6261,3370,16733
27-07-2018,1896813.57,1896803.07,10.5,583536.38,100.03,,42.47,473857.17,3517.04,29180.68,76839,1036328,3516678,2628063,145390,639981,82748.24,,171.38,,76295,,6281.86,3370,17126
20-07-2018,1910945.32,1910933.42,11.91,593814.23,100.51,,42.45,483231.01,4768.82,28931.46,76739.99,1043289,3548048,2640426,144970,639931,102605,21769,,,74630,,6206,3370,16746
13-07-2018,1920498,1920486,12.39,573829.83,100.66,,42.47,473164.92,3530.11,28861.89,68129.78,1025515,3530561.84,2623511,144800,629839,101659.77,48112,4698.91,,42517,,6331.86,3370,16663
06-07-2018,1913401,1913388,12.86,639215.02,100.59,,42.49,480221.57,3570.12,29216.44,126063.81,1045668,3609003.55,2646785,144280,629789,157645.78,93140,3122.18,,55350,,6033.6,3370,16414
29-06-2018,1917436.09,1917427.33,8.76,617725.44,100.9,,42.49,492212.87,3686.08,29302.64,92380.45,1030700,3565861,2634736,144149,632783,124027.9,25322,643.3,,91826,,6236.6,3370,26795
22-06-2018,1931689.16,1931677.81,11.36,597507.29,100.12,,43,485126.95,3713.3,28857.85,79666.08,998437,3527633,2616048,143892,632733,106120.1,,40.86,,99890,,6189.24,3370,25470
15-06-2018,1935416.25,1935406.23,10.01,596814.66,101,,183,476266.81,3650.41,29029,87584.45,1004750,3536980,2643152,143193,622635,99342.36,39716,5459,,48192,,5975.36,3370,25288
08-06-2018,1922498.59,1922487.88,10.71,641431.38,100,,42.46,453539.27,3744.61,28955.41,155049.63,998020,3561948.59,2646414,142929,622300,122259.71,63090,3782.97,,49799,,5587.74,3370,24677
01-06-2018,1906216.8,1906205.95,10.85,639918.66,100.04,,42.5,479431,3967.03,29580.09,126798,977643,3523779,2627312,142929,622250,103717.83,51737,357,,45550,,6073.83,3370,24200
25-05-2018,1905068.56,1905055.63,12.93,610601.86,100.38,,42.5,470853.55,3730.06,28762.9,107112.47,1017051,3532722,2669726,144918,625352,65587.48,,1310.7,,58179,,6097.78,3370,23769
18-05-2018,1909857.21,1909844.6,12.61,625358.85,100.01,,42.45,492130.33,3657.71,29106.8,100321.57,1009633,3544849,2673090,144918,625292,74780.14,,4145.37,,64452,,6182.78,3370,23399
11-05-2018,1906940.85,1906928.53,12.32,604576.87,100.35,,42,456888,3701.26,29102.91,114742.34,985678,3497196,2662035,144830,615074,48973.97,,2582.73,,40237,,6154.24,3370,22913
04-05-2018,1889264.46,1889252.29,12.16,623317.18,100.52,,42.47,471850.35,3577.66,28978.77,118767.42,964213,3476794,2651981,144655,615000,39187.98,,369.74,,32647,,6171.24,3370,22600
27-04-2018,1877983.51,1877971.38,12.13,649694.85,100.67,,42.51,490061.83,4250.43,30163.48,125075.93,980178,3507856,2662921,139918,625660,53473.24,,,,47576,,5897.24,3370,22514
20-04-2018,1863954.07,1863942.14,11.93,675754.48,100.69,,42.49,484859.44,3620.73,29083,158048.13,964059,3503767.07,2653912,139742,625610,58940.24,,,,52798,,6142.24,3370,22193
13-04-2018,1847609.62,1847598.01,11.61,699384.24,100.16,,42.49,453364.2,3561.12,29171.51,213144.76,940787,3487781,2638425,139742,625559,58467.5,,784.46,,52231,,5452.04,3370,22218
06-04-2018,1816934.69,1816922.86,11.83,834316.17,100.14,,42.44,454457.41,3580,28759.99,347376.19,922744,3573995,2621144,139742,641197,146644.88,,5249.36,,132381,,9014.52,3370,21897
30-03-2018,1804435.14,1804420,14.57,985474.84,6807.64,,650.57,525685.53,4828.23,33114.87,414388,914127,3704038.14,2619165,140718.3,633606,285426.6,,738.77,,273978,35,10674.83,3370,21752
23-03-2018,1802117.28,1802103.08,14.2,842847.38,100.28,,43,459074.73,3593.44,28487.52,351548.41,920082,3565046,2610848,140718,633552,165616.01,,2458.89,,155962,35,7160.12,3370,10942
16-03-2018,1797290.05,1797273.89,16.16,801609.96,100.79,,42.48,456433.67,3633.22,28520.79,312879,900229,3499129,2593093,140377,633500,118176.38,,2221.38,,109792,,6163,3370,10613
09-03-2018,1787971.51,1787954,17.51,781330.22,100,94673,42.44,448661.4,3444.21,28158.88,206250.29,911256,3480558,2602347,140291,633443,90689.41,,6062.71,,79243,,5383.7,3370,10418
02-03-2018,1764447.53,1764429.37,18.16,802724.62,101,94673,138.61,463770.54,3841.3,28725.66,211474.51,911271,3478443,2603692,140118,633000,87883.47,,215.77,,82233,,5434.7,3370,10379
23-02-2018,1756678.57,1756660.94,17.63,795710.79,101,94673,42.45,458979.68,3448.3,28099.83,210366.53,905698,3458088,2586572,137021,638006,83252.15,,615.9,,78140,,4496.25,3370,9867
16-02-2018,1752120.56,1752101.91,18.65,789310.77,101,94673,42.48,450428.96,3552.39,28236.05,212276.89,875841,3417273,2557466,137021,637946,71681.87,,1001.29,,66093,,4587.59,3370,9788
09-02-2018,1740759.67,1740741.65,18.02,790944.48,101,94673,42.46,445223.61,3484.21,28052.64,219367.56,881455,3413159,2563255,137021,637885,62179.77,,4244.77,,54258,,3677,3370,9448
02-02-2018,1713983.71,1713966.81,16.9,832667.09,100,94673,42.48,442337.88,3836.3,28166.73,263510.69,884411,3431063,2565434,137021,637824,78156.79,,5145.2,,69015,,3996.59,3370,9257
26-01-2018,1712978.59,1712961.73,16.86,812467.64,101,94673,42.47,456611.76,3883.01,28293.67,228862.72,867515,3392962.59,2523750,130549.92,643589,82968.51,,3179.92,,75672,,4116.59,3370,8735
19-01-2018,1707679.73,1707662.85,16.88,786832.98,101,94673,42.47,452321.61,3668.52,27964.85,208061.53,863642,3358155,2513409,130550,643537,58618.84,,2390.25,,52627,,3601.59,3370,8670
12-01-2018,1700296.62,1700280.02,16.6,778954.76,101,94673,42.48,448813.72,3577.92,27729.82,204016.83,849487,3328739,2499861,130550,642984,43556.63,,5228.84,,33425,,4902.79,3370,8417
05-01-2018,1679325.63,1679310.43,15.2,818670.12,101,94673,42.47,448557.04,3851.19,27497.52,243947.9,836212,3334208,2477181,130550,643511,71371.75,,4798.96,,61835,,4737.79,3370,8224
29-12-2017,1667684.98,1667668.52,16.46,850563.23,101,94673,42.48,488332.35,3614.09,27853.06,235947.25,861390,3379637,2485267,133480,652450,96884.8,,4142.29,,86966,,5776.52,3370,8185
22-12-2017,1671783.95,1671765.76,18.19,856582.72,101,94673,42.47,447670.45,3641.44,27747.78,282706.58,857419,3385785,2461271,133480,652388,127742.29,,2083.51,,120315,,5343.79,3370,7533
15-12-2017,1666329.42,1666312.42,17.01,784517.16,101,94673,42.47,487796.59,3571.5,27337.74,170994.85,852930,3303776,2439169,133399,652326,68395.89,,83.1,,63130,,5182.79,3370,7116
08-12-2017,1657044.98,1657027.46,17.52,753682.84,100,94673,42.47,436071.94,3551.08,27282.15,191962.21,863704,3274431.02,2450027,133399,652245,28994.42,,3490.98,,21153,,4350.45,3370,6396
01-12-2017,1636884.51,1636867.84,16.66,777454.82,100,94673,535.41,466188.72,3844.91,28321.03,183791.74,867978,3282317.54,2455487,133399,652184,31603.96,,54.7,,26685,,4864.26,3370,6274
24-11-2017,1634467.66,1634450.33,17.33,803314.58,100,94673,42.45,436590.05,3654.64,27809.91,240444.52,885209,3322992,2459353,133868,656666,63884.28,,2903.02,,56272,,4709.26,3370,5851
17-11-2017,1633301.66,1633283.35,18.31,786492.5,100,94673,42.48,465139.32,3550.62,27188.83,195798.25,880745,3300540,2455799,133868,656615,44957.07,,1122.81,,39030,,4804.26,3370,5931
10-11-2017,1628106.98,1628091.28,15.7,782315.62,101,94673,42.46,436741.21,3694.55,27436.75,219626.65,883200,3293623,2460657,133868,656552,33340.11,,4190.86,,24705,,4444.26,3370,5836
03-11-2017,1613022.35,1613005.74,16.61,809374.77,101,94673,3269.86,460905.91,3931.07,27817.5,218676.43,858834,3281230,2440583,133868,666847,31020.04,,4145.78,,22375,35,4464.26,3370,5542
27-10-2017,1609210.06,1609193.71,16.35,814928.87,101,94673,42.47,437059.46,3400.7,27286.82,252365.43,887617,3311756,2456420,138818,670054,37827.56,,253.3,,32740,,4834.26,3370,5267
20-10-2017,1621027.81,1621011.27,16.54,806796.65,8153,94673,1453.9,467023.99,3775.95,28268.62,203448.2,892673,3320498,2462813,138818,680660,29705.14,,1036.88,,25315,,3353.26,3370,5132
13-10-2017,1592859.94,1592843.87,16.08,814767.55,101,94673,42.44,434804.67,3531.38,27339.31,254275.75,892931,3300558,2460137,138818,680597,12702.18,,4584.92,,4199,,3918.26,3370,4933
06-10-2017,1574895.92,1574878.48,17.44,845379.94,100,94673,42.48,451746.22,3605.8,27184.72,268027.72,893464,3313740,2461637,138818,690930,14174.29,,3361.03,,7130,,3683.26,3370,4811
29-09-2017,1563267.45,1563250.92,16.52,889026.06,2891,94673,42.47,453405.53,3517.44,27553.32,306943.31,904304,3356597.45,2475565,132459.97,694241,46252.59,,1636.48,,40530,,4086.11,3370,4708
22-09-2017,1555516.25,1555499.82,16.42,893860.94,101,94673,42.48,445456.36,3480.1,27013.12,323094.87,901635,3351012,2477394,132460,704634,29226.13,,1654.14,,23612,,3959.99,3370,3928
15-09-2017,1558120.93,1558091.95,28.99,883263.33,100,94673,42.49,462614.73,3614.56,27004.75,295213.82,869779,3311164,2445614,132460,704570,21296.97,,412.98,,16669,,4214.99,3370,3853
08-09-2017,1555685.76,1555669.84,15.92,880023.18,101,94673,42.45,433204.33,3532.83,27100.73,321368.83,857422,3293131,2426154,132460,715033,12695.58,,6427.79,,2590,,3677.8,3370,3418
01-09-2017,1539648.21,1539633.06,15.15,909746.9,100,94673,2104.83,430219.83,3624.81,27233,351791.44,848889,3298284,2413936,132460,714968,30170.01,19985,3507.21,,2640,,4037.8,3370,3380
25-08-2017,1540064.76,1540049.46,15.3,884345.27,1393,94673,838.13,453544.83,3776.39,27549.84,302570.07,842805,3267214.76,2399174,127794,725226,8776.8,,1129,,3270,,4377.8,3370,2874
18-08-2017,1545775.98,1545761.72,14.26,888839.28,101,94673,42.48,440980.32,3982,27029.88,322030.6,839587,3274202.4,2393219,127794.03,725160,21855.13,9597,4365.33,,3710,,4182.8,3370,2804
11-08-2017,1544609.76,1544593.3,16.46,876475.53,101,94673,42.44,430832.8,3588.8,27225.75,320011.73,843319,3264404,2396956,127794,725094,8454.48,,726.68,,3705,,4022.8,3370,2735
04-08-2017,1525896.43,1525879.8,16.64,932824.61,101,94673,42.45,439646.87,3585.11,27187.54,367588.64,857312,3316033,2378788,127793,735610,68145.15,55405,3332.35,,5335,,4072.8,3370,2327
28-07-2017,1516436.4,1515779.59,13.14,873965.07,100,94673,42.47,443264,3574.44,27038.16,305273,878587,3268344.67,2388202,131738,734995,7803,,1761,,1735,,4307,3370,2237
21-07-2017,1522680.34,1522667.11,13.23,873366.83,101,94673,42.45,430627.31,3578.28,27015.67,317329.13,877022,3273068,2384122,131737,734930,17297.08,4686,895.28,,8193,,3522.8,3370,1612
14-07-2017,1522692.4,1522678.01,14.39,889543.6,101,94673,43,438441.45,4413.13,27169.22,324702.8,874267,3286502,2374595,131732,745195,30022.67,22708,1637.1,,2095,,3582.57,3370,1587
07-07-2017,1517517.78,1517505.91,11.88,931593.45,100,94673,42.47,428651.62,3759.79,27205.65,377160.92,872599,3321711,2367520,131732,745128,72614.15,62283,4688.58,,2745,,2897.57,3369.98,1346
30-06-2017,1506331.16,1506319,12,896348,101,94673,43,472990,3636,27524,297381,901415,3304094,2368683,131732,755750,17255.97,2550,2418.4,,8025,,4262.57,3370,27303
23-06-2017,1507455.51,1507443.06,13,883590.12,101,94673,756.86,429510.68,3713.39,26706.48,328128.72,865126,3256172,2337893,129709,749713,17630.87,10536,1929.67,,1540,,3625.2,3320,17906
16-06-2017,1503622.75,1503608.8,13.94,871372.83,101,94673,42.49,439661.89,3781.95,26672.87,306439.63,868075,3243071,2336020,129709,749646,7218.62,,1503.42,,1925,,3790.2,3320,17158
09-06-2017,1492930.12,1492914,16,908269.94,101,94673,43,442494.94,3890.37,26738.33,340329.3,850782,3251981,2319011,129709,749579,33638.45,24662,3511.25,,1770,,3695.2,3320,16724
02-06-2017,1469948.63,1469932.25,17,990050.92,101,94673,42.46,438322.55,3793.74,26745.05,426373.13,857869,3317869,2324900,129709,749512,93836.51,88031,215.31,,1825,,3765.2,3320,16592
26-05-2017,1462775.45,1462757.14,18.32,931245.98,100,94673,42.47,432950.25,3826.48,27044.28,372609.5,856584,3250605,2313381,131252,744953,41531.84,34855,1015.64,,2285,35,3341.2,3320,16167
19-05-2017,1456860.41,1456841.17,19.24,940957.71,101,94673,42.49,451935.29,3835.75,26679.09,363691.1,872398,3270215,2331070,131252,744887,43916.98,34988,1638.78,,3450,35,3805.2,3320,15769
12-05-2017,1449193.74,1449175.24,19,912875.17,101,94673,42.47,431986.33,3841.73,26819.84,355410.81,833838,3195907,2280806,131251.99,744820,20058.2,13918,522.45,,3235,35,2347.75,3320,15650
05-05-2017,1430452.01,1430435.2,16.81,967583.87,100,70981,42.49,443401.75,3846.53,26773.94,422438.16,835148,3233185.01,2283730,131251.79,744754,54762.85,51082,63.1,,1520,,2097.75,3320,15366
28-04-2017,1406967.91,1406952.35,15.56,942626.31,100,47306,42.46,448213.1,4081.89,27063.18,415819.67,832655,3182251,2264633,128827.27,749740,20463.63,15741,824.88,,1825,,2072.75,3320,15268
21-04-2017,1392407.25,1392393.94,13.31,963568.88,101,23649,42.47,443320.55,3860.03,27334.83,465261,836550,3192525,2266819,128827,749685,29156.76,25913,1009.28,,270,,1964.48,3320,14718
14-04-2017,1364633.42,1364618.87,14.55,964650.67,100.93,,42.48,430410.45,3835.09,27387.3,502874.42,821231,3150515,2249978,128827,749620,4515.89,,551.11,,1840,,2124.78,3320,14254
07-04-2017,1336583.59,1336570.77,12.82,998199.87,100.39,,42.48,416626.21,3648.57,27020.31,550761.92,817801,3152585,2246938,128827,749556,10127.27,,912.49,,6550,,2664.78,3320,13817
31-03-2017,1310193.16,1310180.97,12.18,1038942.52,5000.02,,42.45,508772.84,5513.07,29840.57,489773.57,841118,3190254,2268584,128827,749491,27062.98,,1262.2,,21810,,3990.78,3320,12969
24-03-2017,1288140.99,1288125.94,15.05,1031613.48,100.43,,42.47,424094.66,3698.67,26746.67,576930.57,864722,3184476,2276522,132901,747292,13385.96,,2680.68,,7800,,2905.28,2320,12055
17-03-2017,1255670.87,1255656.32,14.56,1056859.58,100.28,,42.46,425689.24,3797.38,26883.79,600346.43,863932,3176462,2271919,132901,747228,10047.46,,5211.18,,2457,,2379.28,2320,12047
10-03-2017,1221217.52,1221204.07,13.45,1082397.02,101,49462,2912.97,453290.43,3743.57,27101.66,545785.39,893601,3197216,2296223,132901.03,747164,7179.29,,4931.16,,760,,1488.13,2320,11429
03-03-2017,1173810.7,1173797.09,13.61,1124344.86,101,98984,42.5,432209.12,3727.2,26965.71,562315.33,900948,3199104,2300599,132901,747100,5120.96,,617.83,,3015,,1488.13,2320,11063
24-02-2017,1139545.7,1139531.71,13.98,1160367.99,268,148564,270.8,435402.65,3733.79,27006.51,545122.24,916255,3216169.7,2296985,130528,761040,14528.26,,1890.13,,10325,,2313.13,2320,10768
17-02-2017,1106803.61,1106790.33,13.28,1192884.42,101,148564,42.49,428234.92,3940.44,26803.77,585197.81,924206,3223894,2303787,130528,760976,16210.18,,908.5,,12835,,2466.68,2320,10072
10-02-2017,1072663.91,1072649.98,13.92,1230858.42,100,198265,42.48,434759.57,3692.87,26870.11,567128.38,922507,3226028.91,2300420,130528.44,760923,21613.04,,2285.36,,16491,,2836.68,2320,10225
03-02-2017,1024525.42,1024510.28,15.14,1273443.89,100,297726,42.47,437677.02,3939.46,27946.93,506012.01,942009,3239977,2318023,130528,761905,17603.86,,1902.18,,13065,,2636.68,2320,9597
27-01-2017,992120.91,992104.89,16.02,1304461.72,100,392270,42.48,434185.49,3907.39,27020.71,446935.64,960341,3256924,2339862,126287,761813,17530.09,,1863.41,,13200,,2466.68,2320,9112
20-01-2017,962883.42,962869,14.56,1335566.47,101,486753,42.47,431998,3767,27211,385694,951536,3249986,2330601,126287,761761,20441,,1929,,15875,,2637,2320,8576
13-01-2017,926202.55,926187.82,14.74,1374434.35,100,592892,42.46,437753.43,4183.18,27698.74,311764.54,949030,3249668,2329119,126288,761690,21713.23,,2171.55,,16025,,3516.68,2320,8537
06-01-2017,873416.18,873401.95,14.23,1428797.25,101,593498,42.47,430433.75,3824.18,27609.68,373288.17,932526,3234739.18,2315003,126287,761619,21558.04,,2648.36,,16273,,2636.68,2320,7952
30-12-2016,913780.49,913763.01,17.49,1388908.63,101,498955,42.47,449574.95,3775.5,27624.87,408834.85,952995,3255683,2313405,136935,774532,20597.49,,1528.81,,15475,,3593.68,2320,7893
23-12-2016,918608.85,918593.37,15.48,1380107.81,101,535037,42.46,431155.52,3712.65,27398.14,382661.04,948696,3247413,2306988,136935,774462,19474.82,,3693.14,,12645,,3136.68,2320,7233
16-12-2016,934973.79,934954.62,19.17,1365989.72,100,462605,42.46,425170.21,8274.59,29383.71,440413.75,950608,3251572.79,2309248,136935,774391,21152.99,,3634.31,,13910,,3608.68,2320,7526
09-12-2016,957694.8,957674.51,20.3,1351112.8,101,163997,42.48,777842.27,5959.02,58144.61,345026.42,951118,3259926.27,2315825,136935,774321,23164.87,,1997.19,,17044,,4123.68,2320,7360
02-12-2016,1030798.05,1030782.06,15.99,1271368.24,101,19907,42.49,853635.79,6163.31,57398.14,334120.52,981749,3283915.05,2351090,136935,774250,11795.68,,,,8302,,3493.68,2320,7524
25-11-2016,1164269.2,1164237.09,32.11,1138927.8,15388.71,,42.48,417288.54,3579.22,24675.24,677953.61,967221,3270418,2359259,136794,756453,7357.91,,1421.23,,3070,,2866.68,2320,8234
18-11-2016,1403747.05,1403713.31,33.74,938620.26,100.95,,42.45,405211.93,3570.72,24565.91,505128.3,947418,3289785,2346206,136794,756383,38647.6,,3109.27,,31403,,4135.33,2320,9435
11-11-2016,1764468,1764450.58,17.42,591283.29,100.97,,42.45,413029.54,3584.84,24456.66,150068.83,925494,3281246,2319302,136794,756314,55552.63,,2144.5,,47730,,5678.13,2320,10964
04-11-2016,1774200.44,1774187.22,13.23,574300.41,100.82,,42.47,409471.52,3388.87,23699.91,137596.82,921664,3270164.88,2315598,136794,756244,46806.17,,4306.04,,37103,,5397.13,2320,12403
28-10-2016,1754035,1754022,13,607157,100,,43,418413,3643,24266,160692,916714,3277906,2306225,142693,754464,59383,,1804,,52512,,5067,2320,12821
21-10-2016,1735781,1735770,11,599983,100,,42,410506,3451,24068,161816,920652,3256416,2305467,142693,743508,47528,,2455,,40089,,4984,2320,14900
14-10-2016,1751447.99,1751435.86,12.13,580959.39,100.95,,42.47,402457.03,3550.27,23854.4,150954.28,921084,3253491,2296994.98,142693.26,743438,52955.23,,3712.65,,44114,,5128.58,2320,15089
07-10-2016,1733190.5,1733177.98,12.52,566449.9,100.74,,42.46,394667.66,3471.98,23562.69,144604.37,928216,3227857,2304719.37,142693.26,743368,19515.19,,5621.61,,9284,,4609.58,2320,15241
30-09-2016,1704618.25,1704605,12.59,630163.81,100.12,,42.49,412405.9,3540.13,23911.92,190163.24,939912,3274693.25,2327237,143884,743299,41962.17,,3209.17,,34367,,4386,2320,15991
23-09-2016,1717147.65,1717136,12.26,605673.18,100.77,,42.46,402404.02,3498.95,23114.28,176512.69,933253,3256073.95,2318105.98,144965.63,738580,35707.11,,2020.11,,29311,,4376,2320,16395
16-09-2016,1737608.29,1737598.16,10.13,580321.15,100.95,,42.46,392647.71,3544.61,23312.42,160673,934508,3252437.29,2317101.28,144965.63,738510,32679.04,,2048.66,,25217,,5413.38,2320,16861
09-09-2016,1733108.72,1733098.9,9.83,568265.23,100.19,,42.48,388438.21,3486.89,23263.91,152933.56,933098,3234471.72,2317452.03,144965.63,738442,14607.66,,5389.28,,3905,,5313.38,2320,16685
02-09-2016,1705600.83,1705587.9,12.93,579966.55,100.02,,42.45,416385.29,3526.87,23358.66,136553.26,940830,3226396.83,2303134.03,144965.63,727788,31760.38,9136,1619,,16428,,4577.38,2320,16429
26-08-2016,1709534.6,1709521.78,12.82,549821.18,100.54,,42.49,396889.2,3449.51,23116.13,126223.32,942708,3202063.6,2302870.27,144690.2,724576,11383.15,,1514.42,,5089,,4779.73,2320,16224
19-08-2016,1721962.37,1721949.07,13.3,542351.99,100.43,,42.47,388796.5,3443.57,23242.73,126726.29,943269,3207583.37,2302285.36,144690.2,724506,17723.8,,2718.27,,10214,,4791.53,2320,16056
12-08-2016,1723124.7,1723110.08,14.62,541276.18,100.35,,42.48,390889.46,3422.75,23191,123630.14,930248,3194647.7,2290076.6,144690.2,724441,17085.73,,3001.2,,9000,,5084.53,2320,16035
05-08-2016,1710640.64,1710629,11.64,531855.11,100.39,,42.46,400584.46,3445.39,23290.19,104392.22,995616,3238112,2289199.89,144690.2,713702,72646.35,42030,1175.82,,24874,,4566.53,2320,15553
29-07-2016,1701128.63,1701111,12.42,501750.02,100.95,,42.46,402534.8,3560.9,23005.44,72505.46,990935,3193811.63,2301302.28,139129.75,703027,32605.62,,1230.09,,26116,,5259.53,2320,15428
22-07-2016,1713585.12,1713572.35,12.77,486024.89,100.31,,42.49,386742.37,3437.57,22891.79,72810.36,983562,3183171.12,2285776.42,139130.4,702956,36550.87,,1297.09,,29968,,5285.78,2320,16437
15-07-2016,1728850.93,1728835.52,15.41,491941.8,100.98,,42.46,398169.61,3515.35,22799.93,67313.48,985189,3205979.93,2287920.42,139130.4,702886,57307.99,8645,1259.21,,42532,,4871.78,2320,16416
08-07-2016,1730953.1,1730938.48,14.62,499491.28,100.42,,42.47,388445.59,3473.3,22826.2,84603.31,989391,3219835.1,2290890.14,139130.4,702816,68509.87,865,2513.09,,61102,,4029.78,2320,16169
01-07-2016,1707719.98,1707706.35,13.62,509140.14,100.6,,42.48,406997.51,3633.28,23117.29,75248.97,1019910.31,3236770.43,2298584.88,139130.4,703341,54163.94,,31.41,,49426,,4706.53,2320,39231
24-06-2016,1710520.12,1710503.24,16.88,524633.84,100.37,,42.46,394021.13,3419.95,22587.76,104462.16,1017853.89,3253007.85,2302258.71,136616.64,700774,89028.77,,1059.6,,82743,,5226.17,2320,22009
17-06-2016,1722860,1722843.24,16.75,500363.86,100.3,,42.51,392078.48,3467.73,22554.68,82120.16,1009140.51,3232364.36,2295833.05,136616.64,689891,85851.02,,448,,79948,,5455.02,2320,21851.8
